武器種,名前,レア度,スロット1,スロット2,スロット3,入手時期,表示攻撃力,防御ボーナス,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,スキル系統6,スキル値6,スキル系統7,スキル値7,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数,仮番号
狩猟笛,なるかみの音鈴の乙鳴,0,3,2,1,0,210,0,濡れ刃紋,3,会心撃【属性】,1,,,,,,,,,,,,,,,,,,,
ガンランス,アスファアルダナブⅠ,0,3,2,0,0,200,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
ガンランス,叛銃槍アルダナブ,0,3,2,1,0,220,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
ガンランス,砲モロコシ,0,2,1,0,0,160,0,焼き砲モロコシ,1,,,,,,,,,,,,,,,,,,,,,
ガンランス,大砲モロコシ,0,3,2,0,0,190,0,焼き砲モロコシ,1,,,,,,,,,,,,,,,,,,,,,
ガンランス,ラギアバーストⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,攻めの守勢,2,,,,,,,,,,,,,,,,,,,
ガンランス,雷銃槍エクスラギア,0,3,2,1,0,220,0,耐性変換【雷】,1,攻めの守勢,2,,,,,,,,,,,,,,,,,,,
スラッシュアックス,アクサアルダバランⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,叛伐斧アルダバラン,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
スラッシュアックス,ボルトアックスⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,強化持続,2,,,,,,,,,,,,,,,,,,,
スラッシュアックス,ハイボルトアックス,0,3,2,1,0,220,0,耐性変換【雷】,1,強化持続,2,,,,,,,,,,,,,,,,,,,
チャージアックス,アスラトアルマイサⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
チャージアックス,叛盾斧アルマイサ,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
チャージアックス,ラギアストロムⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,砲術,2,,,,,,,,,,,,,,,,,,,
チャージアックス,雷盾斧ヴァンクロム,0,3,2,1,0,220,0,耐性変換【雷】,1,砲術,2,,,,,,,,,,,,,,,,,,,
ハンマー,マトラカアルグルⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
ハンマー,叛鎚アルグル,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
ハンマー,ボルテックハンマーⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,ＫＯ術,2,,,,,,,,,,,,,,,,,,,
ハンマー,ハイボルテック,0,3,2,1,0,220,0,耐性変換【雷】,1,ＫＯ術,2,,,,,,,,,,,,,,,,,,,
ヘビィボウガン,サイドアルシャマリⅠ,0,3,2,0,0,180,0,刃鱗増装,1,回避装填,1,,,,,,,,,,,,,,,,,,,
ヘビィボウガン,叛砲アルシャマリ,0,3,2,1,0,200,0,刃鱗増装,1,回避装填,1,,,,,,,,,,,,,,,,,,,
ヘビィボウガン,ラギアブリッツⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,フォースショット,2,,,,,,,,,,,,,,,,,,,
ヘビィボウガン,雷砲ラギアブリッツ,0,3,2,1,0,220,0,耐性変換【雷】,1,フォースショット,2,,,,,,,,,,,,,,,,,,,
ライトボウガン,ラサーサアルシアラⅠ,0,3,2,0,0,190,0,刃鱗増装,1,回避装填,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,叛弩アルシアラ,0,3,2,1,0,210,0,刃鱗増装,1,回避装填,1,,,,,,,,,,,,,,,,,,,
ライトボウガン,雷砲サンダークルスⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,フォースショット,2,,,,,,,,,,,,,,,,,,,
ライトボウガン,雷迅砲サンダークルス,0,3,2,1,0,220,0,耐性変換【雷】,1,フォースショット,2,,,,,,,,,,,,,,,,,,,
ランス,ハルバアルメンカルⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
ランス,叛槍アルメンカル,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
ランス,クルスランスⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,ガード性能,2,,,,,,,,,,,,,,,,,,,
ランス,ハイクルスランス,0,3,2,1,0,220,0,耐性変換【雷】,1,ガード性能,2,,,,,,,,,,,,,,,,,,,
双剣,ザクンアルギエバⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
双剣,叛爪アルギエバ,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
双剣,ツインクルスⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,強化持続,2,,,,,,,,,,,,,,,,,,,
双剣,雷双剣ツインクルス,0,3,2,1,0,220,0,耐性変換【雷】,1,強化持続,2,,,,,,,,,,,,,,,,,,,
大剣,チェーダアルザバルⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
大剣,叛断刀アルザバル,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
大剣,ラギアブレイドⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,集中,2,,,,,,,,,,,,,,,,,,,
大剣,ハイラギアブレイド,0,3,2,1,0,220,0,耐性変換【雷】,1,集中,2,,,,,,,,,,,,,,,,,,,
太刀,シミターアルナジトⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
太刀,叛刃アルナジト,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
太刀,雷刀ジンライⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,強化持続,2,,,,,,,,,,,,,,,,,,,
太刀,神雷斬破刀,0,3,2,1,0,220,0,耐性変換【雷】,1,強化持続,2,,,,,,,,,,,,,,,,,,,
太刀,鋼鉄ピッケル,0,3,2,1,0,170,0,パワーストーン,1,,,,,,,,,,,,,,,,,,,,,
太刀,鋼鉄ピッケル【採掘狂】,0,3,3,1,0,180,0,パワーストーン,1,,,,,,,,,,,,,,,,,,,,,
弓,シャルラアルナスルⅠ,0,3,2,0,0,190,0,刃鱗増装,1,,,,,,,,,,,,,,,,,,,,,
弓,叛弓アルナスル,0,3,2,1,0,210,0,刃鱗増装,1,,,,,,,,,,,,,,,,,,,,,
弓,ボルトアローⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,フォースショット,2,,,,,,,,,,,,,,,,,,,
弓,ハイボルトアロー,0,3,2,1,0,220,0,耐性変換【雷】,1,フォースショット,2,,,,,,,,,,,,,,,,,,,
操虫棍,キーラアルティールⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,叛棍アルティール,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,雷棍トライクルスⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,集中,2,,,,,,,,,,,,,,,,,,,
操虫棍,雷叉棍ヴォルトラギア,0,3,2,1,0,220,0,耐性変換【雷】,1,集中,2,,,,,,,,,,,,,,,,,,,
操虫棍,先駆け衆の長杖,0,3,2,1,0,210,0,砥石使用高速化,2,飛燕,1,,,,,,,,,,,,,,,,,,,
操虫棍,先駆け衆の長杖【皆伝】,0,3,3,1,0,230,0,砥石使用高速化,2,飛燕,1,,,,,,,,,,,,,,,,,,,
片手剣,ナーブアルファルドⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
片手剣,叛牙アルファルド,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
片手剣,マイニングピッケル,0,3,2,1,0,170,0,パワーストーン,1,,,,,,,,,,,,,,,,,,,,,
片手剣,鶴嘴剣ディグモア,0,3,3,1,0,180,0,パワーストーン,1,,,,,,,,,,,,,,,,,,,,,
片手剣,ラギアソードⅠ,0,3,2,0,0,200,0,耐性変換【雷】,1,攻めの守勢,2,,,,,,,,,,,,,,,,,,,
片手剣,ハイラギアソード,0,3,2,1,0,220,0,耐性変換【雷】,1,攻めの守勢,2,,,,,,,,,,,,,,,,,,,
狩猟笛,ワージャアルリジルⅠ,0,3,2,0,0,190,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
狩猟笛,叛笛アルリジル,0,3,2,1,0,210,0,刃鱗研装,1,,,,,,,,,,,,,,,,,,,,,
狩猟笛,ラギアホーンⅠ,0,3,2,0,0,210,0,耐性変換【雷】,1,ＫＯ術,2,,,,,,,,,,,,,,,,,,,
狩猟笛,雷笛ヴォルトホーン,0,3,2,1,0,230,0,耐性変換【雷】,1,ＫＯ術,2,,,,,,,,,,,,,,,,,,,
大剣,シャドウブリンガー,0,3,2,0,0,210,0,暗黒,1,,,,,,,,,,,,,,,,,,,,,
大剣,シャドウブリンガー・真,0,3,2,1,0,220,0,暗黒,1,,,,,,,,,,,,,,,,,,,,,
双剣,双剣テイスティ,0,3,2,0,0,200,0,炎の料理人,1,,,,,,,,,,,,,,,,,,,,,
双剣,双剣ウェル＝断,0,3,2,1,0,220,0,炎の料理人,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,ロッドオブオメガ,0,3,2,0,0,190,0,連携プログラム,1,,,,,,,,,,,,,,,,,,,,,
操虫棍,ロッドオブオメガ・真,0,3,2,1,0,210,0,連携プログラム,1,,,,,,,,,,,,,,,,,,,,,
片手剣,ブレードオブオメガ,0,3,2,0,0,200,0,シールドオプション,1,ガード強化,3,,,,,,,,,,,,,,,,,,,
片手剣,ブレードオブオメガ・真,0,3,2,1,0,220,0,シールドオプション,1,ガード強化,3,,,,,,,,,,,,,,,,,,,
片手剣,ねこ？ぱんち,0,3,2,0,0,220,0,にゃんにゃんぼう,1,,,,,,,,,,,,,,,,,,,,,
片手剣,にゃんにゃんぼう,0,3,2,1,0,240,0,にゃんにゃんぼう,1,,,,,,,,,,,,,,,,,,,,,
弓,蒼世ノ龍弓,0,3,2,0,0,190,0,耐性変換【水】,1,会心撃【属性】,2,,,,,,,,,,,,,,,,,,,
弓,蒼世ノ龍弓【天翔】,0,3,2,1,0,210,0,耐性変換【水】,1,会心撃【属性】,2,,,,,,,,,,,,,,,,,,,
大剣,砕ケシ封鏡ノ剣,0,2,2,2,0,190,0,解キ放ツ鏡刃ノ破片,1,集中,3,,,,,,,,,,,,,,,,,,,
大剣,砕ケシ封鏡ノ剣【竜窩】,0,3,3,3,0,210,0,解キ放ツ鏡刃ノ破片,1,集中,3,,,,,,,,,,,,,,,,,,,
太刀,蒼世ノ太刀,0,3,2,0,0,190,0,耐性変換【水】,1,会心撃【属性】,2,,,,,,,,,,,,,,,,,,,
太刀,蒼世ノ太刀【舞龍】,0,3,2,1,0,210,0,耐性変換【水】,1,会心撃【属性】,2,,,,,,,,,,,,,,,,,,,
